permit_number,particion,duracion_dias,duracion_log,tipo_permiso,agente,distrito,inspector,analysis_neighborhood,permit_zipcode,n_segmentos,lag_aprob_inicio,anio_aprobacion,mes_inicio,largo_proposito,tiene_proposito,permit_start_date,permit_end_date,Latitude,Longitude
26EXC-01641,test,180.0,5.198497031265826,Excavation,Ronan Construction Inc.,6,Sin asignar,South of Market,94103,0.03676062925296632,0.2524578627009549,0.5436811197885065,-0.6284037333297915,0.5850915883411051,1,2026-05-01,2026-10-28,37.77784913907,-122.41365053092
26EXC-01110,train,304.0,5.720311776607412,Excavation,Otros,10,Jeffrey Ramirez,Bayview Hunters Point,Desconocido,-0.7015685757693548,0.219392390471588,0.5436811197885065,-0.9661364717347387,-0.223247477950228,1,2026-04-02,2027-01-31,37.75002149199,-122.39238199277
26EXC-01110,train,304.0,5.720311776607412,Excavation,Otros,10,Jeffrey Ramirez,Bayview Hunters Point,Desconocido,-0.7015685757693548,0.219392390471588,0.5436811197885065,-0.9661364717347387,-0.223247477950228,1,2026-04-02,2027-01-31,37.75014509367,-122.38947801776
26EXC-01110,train,304.0,5.720311776607412,Excavation,Otros,10,Jeffrey Ramirez,Bayview Hunters Point,94124,-0.7015685757693548,0.219392390471588,0.5436811197885065,-0.9661364717347387,-0.223247477950228,1,2026-04-02,2027-01-31,37.74996831952,-122.39286112947
26EXC-01110,train,304.0,5.720311776607412,Excavation,Otros,10,Jeffrey Ramirez,Bayview Hunters Point,94124,-0.7015685757693548,0.219392390471588,0.5436811197885065,-0.9661364717347387,-0.223247477950228,1,2026-04-02,2027-01-31,37.75017552867,-122.38899287385
26EXC-01110,train,304.0,5.720311776607412,Excavation,Otros,10,Jeffrey Ramirez,Bayview Hunters Point,94124,-0.7015685757693548,0.219392390471588,0.5436811197885065,-0.9661364717347387,-0.223247477950228,1,2026-04-02,2027-01-31,37.75012946104,-122.39092570267
25VDR-00075,test,437.0,6.082218910376446,Referral,Otros,6,Sin asignar,South of Market,94103,-0.9247843819388938,0.18632691824222114,0.247534501480716,0.7225272202899977,-0.599219136690383,1,2025-09-04,2026-11-15,37.77708254123,-122.41363229606
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78646619232,-122.39754248701
26EXC-01206,train,564.0,6.336825731146441,Excavation,"Esquivel Grading & Paving, Inc.",5,Garland Wong,Tenderloin,94109,1.0669874269585307,0.2937897029876635,0.5436811197885065,-0.29067099492484416,0.3595085930970121,1,2026-06-15,2027-12-31,37.78540444868,-122.41794883984
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.7852829057,-122.39859056721
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78642150413,-122.39923966497
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,Desconocido,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78503027117,-122.40046848406
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,Desconocido,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78992621642,-122.39427622837
26IE-00001,train,153.0,5.0369526024136295,StrtImprov,Otros,11,Otros,Excelsior,94112,-0.9247843819388938,0.18632691824222114,0.5436811197885065,0.04706174348010315,0.3219114272229966,1,2026-07-10,2026-12-10,37.72104616137,-122.42686064086
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94103,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78462194991,-122.39996415157
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,Desconocido,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.79061265666,-122.39340793931
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78655876929,-122.39798072333
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94103,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.7854297369,-122.40097915722
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.79096180773,-122.39296628324
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78888530211,-122.39559285109
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,South of Market,94103,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78285597705,-122.40220217576
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78690725119,-122.39809467749
26EXC-02624,train,776.0,6.655440350367647,Excavation,"Cratus, Inc.",7,Otros,Inner Sunset,94122,0.2428059887940792,0.2028596543569046,0.5436811197885065,0.7225272202899977,1.7318051474985774,1,2026-09-08,2028-10-23,37.75937806275,-122.46598518616
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78649420785,-122.39861706687
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78831404322,-122.39575635744
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.79261808552,-122.3924135588
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.79014061068,-122.3945449095
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78699119296,-122.3985232808
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,94105,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.79122736909,-122.39417408206
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,Desconocido,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.78677893582,-122.39825696305
24IE-00475,train,184.0,5.220355825078324,StrtImprov,Otros,10,Otros,Bayview Hunters Point,94124,-0.9247843819388938,0.19872647032823373,0.5436811197885065,-1.303869210139686,2.784525791971011,1,2026-03-30,2026-09-30,37.74533436217,-122.38689787403
25EXC-05123,test,1100.0,7.00397413672268,Excavation,"Esquivel Grading & Paving, Inc.",6,Otros,Financial District/South Beach,Desconocido,-0.18645517691657262,-0.11539551585075156,0.5436811197885065,-1.9793346869495807,-0.223247477950228,1,2026-01-12,2029-01-16,37.79131095707,-122.39252462291
26EXC-00031,test,634.0,6.453624998892692,Excavation,"Esquivel Grading & Paving, Inc.",5,Alastair Johns,Hayes Valley,94102,2.577986730260025,0.2111260224142463,0.5436811197885065,-0.9661364717347387,0.3595085930970121,1,2026-04-06,2027-12-31,37.7752869751,-122.42602490612
26EXC-00031,test,634.0,6.453624998892692,Excavation,"Esquivel Grading & Paving, Inc.",2,Alastair Johns,Pacific Heights,94115,2.577986730260025,0.2111260224142463,0.5436811197885065,-0.9661364717347387,0.3595085930970121,1,2026-04-06,2027-12-31,37.79236711737,-122.43538061555
26EXC-00031,test,634.0,6.453624998892692,Excavation,"Esquivel Grading & Paving, Inc.",2,Alastair Johns,Marina,94123,2.577986730260025,0.2111260224142463,0.5436811197885065,-0.9661364717347387,0.3595085930970121,1,2026-04-06,2027-12-31,37.79892838336,-122.43417728563
25EXC-04312,train,478.0,6.171700597410915,Excavation,Michael O'Shaugnessy Construction Inc.,5,Joyce Bulatao,Lone Mountain/USF,94117,1.5992712724397389,0.2028596543569046,0.247534501480716,1.060259958694945,0.05873126610488817,1,2025-10-20,2027-02-10,37.77528252015,-122.45053274179
25EXC-04312,train,478.0,6.171700597410915,Excavation,Michael O'Shaugnessy Construction Inc.,2,Joyce Bulatao,Western Addition,94115,1.5992712724397389,0.2028596543569046,0.247534501480716,1.060259958694945,0.05873126610488817,1,2025-10-20,2027-02-10,37.77940137483,-122.44067745935
25EXC-04312,train,478.0,6.171700597410915,Excavation,Michael O'Shaugnessy Construction Inc.,2,Joyce Bulatao,Lone Mountain/USF,Desconocido,1.5992712724397389,0.2028596543569046,0.247534501480716,1.060259958694945,0.05873126610488817,1,2025-10-20,2027-02-10,37.77936412574,-122.44095816346
26EXC-00031,test,634.0,6.453624998892692,Excavation,"Esquivel Grading & Paving, Inc.",5,Alastair Johns,Japantown,94115,2.577986730260025,0.2111260224142463,0.5436811197885065,-0.9661364717347387,0.3595085930970121,1,2026-04-06,2027-12-31,37.78499583408,-122.43431750365
26EXC-00031,test,634.0,6.453624998892692,Excavation,"Esquivel Grading & Paving, Inc.",2,Alastair Johns,Marina,94123,2.577986730260025,0.2111260224142463,0.5436811197885065,-0.9661364717347387,0.3595085930970121,1,2026-04-06,2027-12-31,37.80207012791,-122.44666636341
26EXC-00031,test,634.0,6.453624998892692,Excavation,"Esquivel Grading & Paving, Inc.",5,Alastair Johns,Japantown,94115,2.577986730260025,0.2111260224142463,0.5436811197885065,-0.9661364717347387,0.3595085930970121,1,2026-04-06,2027-12-31,37.78601551902,-122.42819484148
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71113438131,-122.39924339286
26VDR-00034,test,240.0,5.484796933490655,Referral,Otros,6,Sin asignar,South of Market,94103,-0.9247843819388938,0.15739463004152512,0.5436811197885065,-1.303869210139686,-0.18565031207621252,1,2026-03-20,2026-11-15,37.78075327118,-122.40843473241
25EXC-06100,train,81.0,4.406719247264253,Excavation,Pacific Gas & Electric,7,Don Doan,West of Twin Peaks,94127,-0.7187390223977809,0.22352557450025887,0.5436811197885065,0.38479448188505044,-0.24204606088723576,1,2026-08-07,2026-10-27,37.73480433869,-122.4543232348
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",9,Don Doan,Portola,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.72160152766,-122.40110207886
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Visitacion Valley,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71850613745,-122.40027632647
25EXC-04312,train,478.0,6.171700597410915,Excavation,Michael O'Shaugnessy Construction Inc.,2,Joyce Bulatao,Pacific Heights,94115,1.5992712724397389,0.2028596543569046,0.247534501480716,1.060259958694945,0.05873126610488817,1,2025-10-20,2027-02-10,37.79228283801,-122.43957676446
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71126321923,-122.39331428503
25EXC-04312,train,478.0,6.171700597410915,Excavation,Michael O'Shaugnessy Construction Inc.,2,Joyce Bulatao,Pacific Heights,94115,1.5992712724397389,0.2028596543569046,0.247534501480716,1.060259958694945,0.05873126610488817,1,2025-10-20,2027-02-10,37.79242682146,-122.4419914831
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",9,Don Doan,Portola,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.72201884245,-122.401275791
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71225084878,-122.40191474787
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Portola,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71741103288,-122.40001188023
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71140424194,-122.39820445626
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",9,Don Doan,Portola,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.72542814456,-122.40182516821
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71181442357,-122.39992795997
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71099413484,-122.39648139059
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Portola,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.72236901466,-122.40142155562
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Portola,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.72040886915,-122.40073581802
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71127223525,-122.39433399739
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71116129986,-122.39463825192
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71160891827,-122.39906445072
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",9,Don Doan,Portola,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.72270321792,-122.40210869767
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Visitacion Valley,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71578652777,-122.39964362983
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71133969892,-122.40010611313
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71254005303,-122.40059035733
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",9,Don Doan,Portola,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.72463534942,-122.40235439929
25EXC-04312,train,478.0,6.171700597410915,Excavation,Michael O'Shaugnessy Construction Inc.,2,Joyce Bulatao,Lone Mountain/USF,94115,1.5992712724397389,0.2028596543569046,0.247534501480716,1.060259958694945,0.05873126610488817,1,2025-10-20,2027-02-10,37.77955871246,-122.44190746462
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Portola,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71916171023,-122.40043463841
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71127390997,-122.39171694469
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Visitacion Valley,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71618272374,-122.39973950748
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,94134,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.71210242981,-122.39700316282
25EXC-04312,train,478.0,6.171700597410915,Excavation,Michael O'Shaugnessy Construction Inc.,2,Joyce Bulatao,Pacific Heights,94115,1.5992712724397389,0.2028596543569046,0.247534501480716,1.060259958694945,0.05873126610488817,1,2025-10-20,2027-02-10,37.79297360551,-122.44142666791
